calculate_SNR_per_band
vgosDB: data/
TIMETAG: 2023/07/06 17:53:17 UTC

YMDHM 	SECOND 	SOURCE 	BASELINE 	SNR_A 	SNR_B 	SNR_C 	SNR_D
20/12/22-22:12 	4.0 	0642+449 	GGAO12M/ONSA13SW 	65.7356721078624 	69.31132084427976 	60.09362400859335 	35.61338806225663
20/12/22-22:12 	4.0 	0642+449 	GGAO12M/RAEGYEB 	37.52684080073088 	62.89877481682365 	84.5302916875932 	56.25666606639859
20/12/22-22:12 	4.0 	0642+449 	GGAO12M/WESTFORD 	78.57837348899122 	69.1160525423589 	72.01800875114064 	48.530950029921165
20/12/22-22:12 	4.0 	0642+449 	GGAO12M/WETTZ13S 	96.42543528899431 	86.67080097715065 	76.95050999851532 	38.498199086320476
20/12/22-22:12 	4.0 	0642+449 	ISHIOKA/ONSA13NE 	17.108694589550417 	0.6816551120135829 	11.868771569428562 	22.514299687471105
20/12/22-22:12 	4.0 	0642+449 	ISHIOKA/ONSA13SW 	15.80885250682689 	3.4372943948128674 	14.742650557499065 	24.94524643239962
20/12/22-22:12 	4.0 	0642+449 	ISHIOKA/RAEGYEB 	7.65040089548745 	7.349353572094867 	17.711528895443873 	20.540588343182364
20/12/22-22:12 	4.0 	0642+449 	ISHIOKA/WESTFORD 	8.076715198282919 	9.596739335973147 	9.167192803342122 	12.27690087593737
20/12/22-22:12 	4.0 	0642+449 	ISHIOKA/WETTZ13S 	25.19256851773433 	0.8165198166980763 	19.441209983143903 	25.28087686760442
20/12/22-22:12 	4.0 	0642+449 	ONSA13NE/RAEGYEB 	48.601654395684605 	60.48994666215603 	101.03857327221824 	67.0977180975063
20/12/22-22:12 	4.0 	0642+449 	ONSA13NE/WESTFORD 	79.8513075606962 	50.84268125216612 	48.877523540195746 	27.177159167577408
20/12/22-22:12 	4.0 	0642+449 	ONSA13NE/WETTZ13S 	134.80397175101723 	122.7096339655585 	151.82092928718689 	118.2578044143894
20/12/22-22:12 	4.0 	0642+449 	ONSA13SW/RAEGYEB 	47.88775500238707 	83.63838136849853 	113.07756324091118 	77.73193229249647
20/12/22-22:12 	4.0 	0642+449 	ONSA13SW/WESTFORD 	81.54298198509952 	66.22054105385266 	56.992962281636764 	32.105329841250665
20/12/22-22:12 	4.0 	0642+449 	ONSA13SW/WETTZ13S 	127.3527086374426 	172.45574525563413 	176.69141339405456 	138.5508329242175
20/12/22-22:12 	4.0 	0642+449 	WESTFORD/RAEGYEB 	47.23326980270304 	53.903472856945896 	75.35352990189728 	48.57799417945902
20/12/22-22:12 	4.0 	0642+449 	WESTFORD/WETTZ13S 	117.63563324001085 	79.08508604162976 	68.65784138317524 	32.158735465283435
20/12/22-22:12 	4.0 	0642+449 	WETTZ13S/RAEGYEB 	68.36459312580185 	104.63594995337172 	141.04060903868003 	87.4274382894178
20/12/22-22:13 	25.0 	1751+288 	GGAO12M/ISHIOKA 	15.866278951854135 	47.98946767037658 	70.16965812149273 	70.0554857574425
20/12/22-22:13 	25.0 	1751+288 	GGAO12M/KOKEE12M 	56.75073213620014 	129.67660336605297 	161.6411263111069 	139.1196534405152
20/12/22-22:13 	25.0 	1751+288 	GGAO12M/MACGO12M 	38.58562191699119 	57.20312786799811 	76.7378170222026 	62.99928073487027
20/12/22-22:13 	25.0 	1751+288 	GGAO12M/WESTFORD 	58.92154676396148 	89.62537899254998 	107.89284241472099 	84.74579569259696
20/12/22-22:13 	25.0 	1751+288 	ISHIOKA/KOKEE12M 	27.65826834811855 	71.03759409599532 	104.03023511680827 	115.4342901062763
20/12/22-22:13 	25.0 	1751+288 	ISHIOKA/MACGO12M 	12.295467277520848 	23.617677342690175 	39.60002041053996 	39.62937139285207
20/12/22-22:13 	25.0 	1751+288 	ISHIOKA/WESTFORD 	14.7387127928304 	37.398511478511914 	53.94536567573003 	55.47582546408624
20/12/22-22:13 	25.0 	1751+288 	KOKEE12M/MACGO12M 	46.566591945920734 	66.3739280790153 	89.32900997353998 	80.58930194351744
20/12/22-22:13 	25.0 	1751+288 	KOKEE12M/WESTFORD 	58.02014236509647 	100.20789000359872 	123.24100223932895 	99.37360280495649
20/12/22-22:13 	25.0 	1751+288 	MACGO12M/WESTFORD 	44.356440051039904 	46.9764230484084 	55.32990981120938 	44.605482056617994
20/12/22-22:14 	33.0 	1418+546 	GGAO12M/ISHIOKA 	9.98794716737695 	17.880883409995285 	21.905344788491885 	18.415336902984023
20/12/22-22:14 	33.0 	1418+546 	GGAO12M/MACGO12M 	14.686586036967743 	13.760994837514728 	17.55012609635384 	8.387500687686275
20/12/22-22:14 	33.0 	1418+546 	GGAO12M/ONSA13NE 	22.147414597903428 	19.86233539541782 	25.86756271912757 	18.926462562904597
20/12/22-22:14 	33.0 	1418+546 	GGAO12M/ONSA13SW 	25.168331563616817 	26.871741547931258 	30.424378638336353 	22.05633702359727
20/12/22-22:14 	33.0 	1418+546 	GGAO12M/RAEGYEB 	9.840288965583142 	20.82610970695662 	24.332331826226532 	14.842394395343236
20/12/22-22:14 	33.0 	1418+546 	GGAO12M/WESTFORD 	37.93029602144824 	35.90789617964469 	35.288101657895766 	20.622134239470977
20/12/22-22:14 	33.0 	1418+546 	GGAO12M/WETTZ13S 	29.58571821047675 	31.540966238938136 	34.007825132655434 	15.720397897118193
20/12/22-22:14 	33.0 	1418+546 	ISHIOKA/MACGO12M 	8.380610028503337 	9.74137835259137 	9.304162426348904 	8.123454735137026
20/12/22-22:14 	33.0 	1418+546 	ISHIOKA/ONSA13NE 	8.926056019933439 	11.336605984204613 	14.777674013626818 	13.215567955840172
20/12/22-22:14 	33.0 	1418+546 	ISHIOKA/ONSA13SW 	7.393254575457893 	15.037234757592113 	23.048896480394347 	17.789130189313532
20/12/22-22:14 	33.0 	1418+546 	ISHIOKA/RAEGYEB 	3.5092370230415475 	12.899606150135611 	15.553422129143478 	9.458369357049309
20/12/22-22:14 	33.0 	1418+546 	ISHIOKA/WESTFORD 	13.318180523342702 	17.262040817604124 	21.893961839386293 	14.694475554157858
20/12/22-22:14 	33.0 	1418+546 	ISHIOKA/WETTZ13S 	12.369761211421523 	20.21037039781708 	23.22307546147054 	12.929248628217156
20/12/22-22:14 	33.0 	1418+546 	MACGO12M/ONSA13NE 	12.618293909871664 	9.869108648346964 	15.763311279227786 	3.0147749359972846
20/12/22-22:14 	33.0 	1418+546 	MACGO12M/ONSA13SW 	9.90541130491338 	15.353104326829836 	15.435006931244708 	5.443602304421932
20/12/22-22:14 	33.0 	1418+546 	MACGO12M/RAEGYEB 	8.52803479223164 	11.277813638457635 	11.601234045316373 	1.778248082533186
20/12/22-22:14 	33.0 	1418+546 	MACGO12M/WESTFORD 	14.270847828203683 	13.788603110158943 	9.350417903088315 	8.200528225586556
20/12/22-22:14 	33.0 	1418+546 	MACGO12M/WETTZ13S 	17.25144179241105 	19.621425251159334 	16.369723299877478 	4.043403409148712
20/12/22-22:14 	33.0 	1418+546 	ONSA13NE/RAEGYEB 	23.78090228317685 	41.069508843088464 	52.699642527115564 	41.77790830520696
20/12/22-22:14 	33.0 	1418+546 	ONSA13NE/WESTFORD 	25.83084416555534 	15.006374992043403 	21.44957216801172 	17.007461434278184
20/12/22-22:14 	33.0 	1418+546 	ONSA13NE/WETTZ13S 	71.38298191364562 	62.398317971406335 	69.88910460276118 	52.145341046543116
20/12/22-22:14 	33.0 	1418+546 	ONSA13SW/RAEGYEB 	27.901488851470834 	55.21281694502709 	59.535212682246986 	49.62686426442031
20/12/22-22:14 	33.0 	1418+546 	ONSA13SW/WESTFORD 	29.023448438076034 	19.983713971129376 	26.131141044063963 	20.31710999241141
